id,timestamp,close_timestamp,symbol,provider,open,high,low,close
Bitget_GENIUSUSDT_2026-09-20T09:55:00+00:00,2026-09-20T09:55:00+00:00,2026-09-20T10:00:00+00:00,GENIUSUSDT,Bitget,0.34717,0.34717,0.34572,0.3465
Bitget_CTSIUSDT_2026-09-20T09:55:00+00:00,2026-09-20T09:55:00+00:00,2026-09-20T10:00:00+00:00,CTSIUSDT,Bitget,0.03073,0.03091,0.03047,0.03079
Bitget_CUSDT_2026-09-20T09:55:00+00:00,2026-09-20T09:55:00+00:00,2026-09-20T10:00:00+00:00,CUSDT,Bitget,0.07384,0.07429,0.07351,0.07428
Bitget_SAMSUNGUSDT_2026-09-20T09:55:00+00:00,2026-09-20T09:55:00+00:00,2026-09-20T10:00:00+00:00,SAMSUNGUSDT,Bitget,188.48,188.5,188.47,188.5
Bitget_SKHYNIXUSDT_2026-09-20T09:55:00+00:00,2026-09-20T09:55:00+00:00,2026-09-20T10:00:00+00:00,SKHYNIXUSDT,Bitget,1339.48,1339.48,1338,1338
Bitget_AAOIUSDT_2026-09-20T09:55:00+00:00,2026-09-20T09:55:00+00:00,2026-09-20T10:00:00+00:00,AAOIUSDT,Bitget,105.22,105.22,105.09,105.09
Bitget_MINAUSDT_2026-09-20T09:55:00+00:00,2026-09-20T09:55:00+00:00,2026-09-20T10:00:00+00:00,MINAUSDT,Bitget,0.10638,0.10638,0.10608,0.10627
Bitget_BNCUSDT_2026-09-20T09:55:00+00:00,2026-09-20T09:55:00+00:00,2026-09-20T10:00:00+00:00,BNCUSDT,Bitget,6.4003,6.4004,6.3919,6.4004
Bitget_TEAMUSDT_2026-09-20T09:55:00+00:00,2026-09-20T09:55:00+00:00,2026-09-20T10:00:00+00:00,TEAMUSDT,Bitget,191.65,191.74,191.41,191.6
Bitget_PEPEUSDT_2026-09-20T09:55:00+00:00,2026-09-20T09:55:00+00:00,2026-09-20T10:00:00+00:00,PEPEUSDT,Bitget,0.0000039717,0.0000039718,0.0000039427,0.0000039535
Bitget_ARKUSDT_2026-09-20T09:55:00+00:00,2026-09-20T09:55:00+00:00,2026-09-20T10:00:00+00:00,ARKUSDT,Bitget,0.1529,0.1534,0.1529,0.1529
Bitget_ARXUSDT_2026-09-20T09:55:00+00:00,2026-09-20T09:55:00+00:00,2026-09-20T10:00:00+00:00,ARXUSDT,Bitget,0.18698,0.18708,0.18698,0.18708
Bitget_BEATUSDT_2026-09-20T09:55:00+00:00,2026-09-20T09:55:00+00:00,2026-09-20T10:00:00+00:00,BEATUSDT,Bitget,0.0867,0.0868,0.0864,0.0864
Bitget_BGBUSDT_2026-09-20T09:55:00+00:00,2026-09-20T09:55:00+00:00,2026-09-20T10:00:00+00:00,BGBUSDT,Bitget,2.0079,2.0083,2.0079,2.0079
Bitget_BRUSDT_2026-09-20T09:55:00+00:00,2026-09-20T09:55:00+00:00,2026-09-20T10:00:00+00:00,BRUSDT,Bitget,1.04257,1.07054,1.02306,1.03613
Bitget_CFGUSDT_2026-09-20T09:55:00+00:00,2026-09-20T09:55:00+00:00,2026-09-20T10:00:00+00:00,CFGUSDT,Bitget,0.12579,0.12615,0.12561,0.12561
Bitget_EDGEUSDT_2026-09-20T09:55:00+00:00,2026-09-20T09:55:00+00:00,2026-09-20T10:00:00+00:00,EDGEUSDT,Bitget,0.5871,0.5891,0.5871,0.5878
Bitget_ENAUSDT_2026-09-20T09:55:00+00:00,2026-09-20T09:55:00+00:00,2026-09-20T10:00:00+00:00,ENAUSDT,Bitget,0.20479,0.20547,0.20303,0.20344
Bitget_TAGUSDT_2026-09-20T09:55:00+00:00,2026-09-20T09:55:00+00:00,2026-09-20T10:00:00+00:00,TAGUSDT,Bitget,0.0008127,0.0008167,0.0008042,0.0008055
Bitget_VELVETUSDT_2026-09-20T09:55:00+00:00,2026-09-20T09:55:00+00:00,2026-09-20T10:00:00+00:00,VELVETUSDT,Bitget,0.05956,0.05956,0.05934,0.05934
Bitget_WLFIUSDT_2026-09-20T09:55:00+00:00,2026-09-20T09:55:00+00:00,2026-09-20T10:00:00+00:00,WLFIUSDT,Bitget,0.0582,0.05821,0.05817,0.05818
Bitget_KASUSDT_2026-09-20T09:55:00+00:00,2026-09-20T09:55:00+00:00,2026-09-20T10:00:00+00:00,KASUSDT,Bitget,0.03952,0.03968,0.03938,0.03943
Bitget_APRUSDT_2026-09-20T09:55:00+00:00,2026-09-20T09:55:00+00:00,2026-09-20T10:00:00+00:00,APRUSDT,Bitget,0.15454,0.15496,0.15454,0.15496
Bitget_OPUSDT_2026-09-20T09:55:00+00:00,2026-09-20T09:55:00+00:00,2026-09-20T10:00:00+00:00,OPUSDT,Bitget,0.124,0.1241,0.1234,0.1235
Bitget_NILUSDT_2026-09-20T09:55:00+00:00,2026-09-20T09:55:00+00:00,2026-09-20T10:00:00+00:00,NILUSDT,Bitget,0.04957,0.04957,0.04941,0.04942
Bitget_PENDLEUSDT_2026-09-20T09:55:00+00:00,2026-09-20T09:55:00+00:00,2026-09-20T10:00:00+00:00,PENDLEUSDT,Bitget,2.5733,2.5733,2.5659,2.5664
Bitget_SKLUSDT_2026-09-20T09:55:00+00:00,2026-09-20T09:55:00+00:00,2026-09-20T10:00:00+00:00,SKLUSDT,Bitget,0.004596,0.004631,0.004581,0.004589
Bitget_UNIUSDT_2026-09-20T09:55:00+00:00,2026-09-20T09:55:00+00:00,2026-09-20T10:00:00+00:00,UNIUSDT,Bitget,8.81,8.81,8.78,8.789
Bitget_ONEUSDT_2026-09-20T09:55:00+00:00,2026-09-20T09:55:00+00:00,2026-09-20T10:00:00+00:00,ONEUSDT,Bitget,0.003837,0.0038459,0.0035879,0.0037805
Bitget_ZSUSDT_2026-09-20T09:55:00+00:00,2026-09-20T09:55:00+00:00,2026-09-20T10:00:00+00:00,ZSUSDT,Bitget,197.46,197.96,197.43,197.45
Bitget_PIEVERSEUSDT_2026-09-20T09:55:00+00:00,2026-09-20T09:55:00+00:00,2026-09-20T10:00:00+00:00,PIEVERSEUSDT,Bitget,1.61918,1.61977,1.6181,1.61977
Bitget_POLUSDT_2026-09-20T09:55:00+00:00,2026-09-20T09:55:00+00:00,2026-09-20T10:00:00+00:00,POLUSDT,Bitget,0.10512,0.10518,0.10484,0.10518
Bitget_EPICUSDT_2026-09-20T09:55:00+00:00,2026-09-20T09:55:00+00:00,2026-09-20T10:00:00+00:00,EPICUSDT,Bitget,0.4812,0.4847,0.4783,0.4805
Bitget_HYPEUSDT_2026-09-20T09:55:00+00:00,2026-09-20T09:55:00+00:00,2026-09-20T10:00:00+00:00,HYPEUSDT,Bitget,90.894,90.935,90.782,90.86
Bitget_AMDUSDT_2026-09-20T09:55:00+00:00,2026-09-20T09:55:00+00:00,2026-09-20T10:00:00+00:00,AMDUSDT,Bitget,555.31,555.31,555.23,555.23
Bitget_INJUSDT_2026-09-20T09:55:00+00:00,2026-09-20T09:55:00+00:00,2026-09-20T10:00:00+00:00,INJUSDT,Bitget,7.85,7.882,7.841,7.856
Bitget_GRASSUSDT_2026-09-20T09:55:00+00:00,2026-09-20T09:55:00+00:00,2026-09-20T10:00:00+00:00,GRASSUSDT,Bitget,0.35257,0.35403,0.35257,0.35403
Bitget_ALLOUSDT_2026-09-20T09:55:00+00:00,2026-09-20T09:55:00+00:00,2026-09-20T10:00:00+00:00,ALLOUSDT,Bitget,0.2368,0.2368,0.23675,0.23675
Bitget_FARTCOINUSDT_2026-09-20T09:55:00+00:00,2026-09-20T09:55:00+00:00,2026-09-20T10:00:00+00:00,FARTCOINUSDT,Bitget,0.1648,0.1651,0.164,0.1641
Bitget_SOXLUSDT_2026-09-20T09:55:00+00:00,2026-09-20T09:55:00+00:00,2026-09-20T10:00:00+00:00,SOXLUSDT,Bitget,120.91,120.95,120.8,120.94
Bitget_SAMSUNGEMUSDT_2026-09-20T09:55:00+00:00,2026-09-20T09:55:00+00:00,2026-09-20T10:00:00+00:00,SAMSUNGEMUSDT,Bitget,991,991.3,990.9,991.2
Bitget_SOXSUSDT_2026-09-20T09:55:00+00:00,2026-09-20T09:55:00+00:00,2026-09-20T10:00:00+00:00,SOXSUSDT,Bitget,42.462,42.492,42.462,42.467
Bitget_AVAXUSDT_2026-09-20T09:55:00+00:00,2026-09-20T09:55:00+00:00,2026-09-20T10:00:00+00:00,AVAXUSDT,Bitget,9.842,9.872,9.782,9.796
Bitget_HANMIUSDT_2026-09-20T09:55:00+00:00,2026-09-20T09:55:00+00:00,2026-09-20T10:00:00+00:00,HANMIUSDT,Bitget,170.53,170.53,170.42,170.42
Bitget_SHEINHKDUSDT_2026-09-20T09:55:00+00:00,2026-09-20T09:55:00+00:00,2026-09-20T10:00:00+00:00,SHEINHKDUSDT,Bitget,37.87,37.87,37.87,37.87
Bitget_APTUSDT_2026-09-20T09:55:00+00:00,2026-09-20T09:55:00+00:00,2026-09-20T10:00:00+00:00,APTUSDT,Bitget,0.7265,0.7287,0.7242,0.7264
Bitget_NAVERUSDT_2026-09-20T09:55:00+00:00,2026-09-20T09:55:00+00:00,2026-09-20T10:00:00+00:00,NAVERUSDT,Bitget,143.17,143.17,142.95,142.98
Bitget_PIUSDT_2026-09-20T09:55:00+00:00,2026-09-20T09:55:00+00:00,2026-09-20T10:00:00+00:00,PIUSDT,Bitget,0.0847,0.0847,0.0846,0.0847
Bitget_LGELECTRONICSUSDT_2026-09-20T09:55:00+00:00,2026-09-20T09:55:00+00:00,2026-09-20T10:00:00+00:00,LGELECTRONICSUSDT,Bitget,143.5,143.5,143.5,143.5
Bitget_MUBARAKUSDT_2026-09-20T09:55:00+00:00,2026-09-20T09:55:00+00:00,2026-09-20T10:00:00+00:00,MUBARAKUSDT,Bitget,0.03246,0.03246,0.03244,0.03245
Bitget_STXUSDT_2026-09-20T09:55:00+00:00,2026-09-20T09:55:00+00:00,2026-09-20T10:00:00+00:00,STXUSDT,Bitget,0.3163,0.317,0.315,0.3165
Bitget_INTCUSDT_2026-09-20T09:55:00+00:00,2026-09-20T09:55:00+00:00,2026-09-20T10:00:00+00:00,INTCUSDT,Bitget,110.15,110.22,110.15,110.19
Bitget_ARUSDT_2026-09-20T09:55:00+00:00,2026-09-20T09:55:00+00:00,2026-09-20T10:00:00+00:00,ARUSDT,Bitget,4.301,4.323,4.298,4.307
Bitget_INTWUSDT_2026-09-20T09:55:00+00:00,2026-09-20T09:55:00+00:00,2026-09-20T10:00:00+00:00,INTWUSDT,Bitget,26.843,26.891,26.829,26.829
Bitget_HBARUSDT_2026-09-20T09:55:00+00:00,2026-09-20T09:55:00+00:00,2026-09-20T10:00:00+00:00,HBARUSDT,Bitget,0.08141,0.08141,0.08107,0.08107
Bitget_ALGOUSDT_2026-09-20T09:55:00+00:00,2026-09-20T09:55:00+00:00,2026-09-20T10:00:00+00:00,ALGOUSDT,Bitget,0.1022,0.1024,0.102,0.102
Bitget_PLUMEUSDT_2026-09-20T09:55:00+00:00,2026-09-20T09:55:00+00:00,2026-09-20T10:00:00+00:00,PLUMEUSDT,Bitget,0.01368,0.01368,0.01363,0.01363
Bitget_SPKUSDT_2026-09-20T09:55:00+00:00,2026-09-20T09:55:00+00:00,2026-09-20T10:00:00+00:00,SPKUSDT,Bitget,0.02031,0.02031,0.02031,0.02031
Bitget_CETUSUSDT_2026-09-20T09:55:00+00:00,2026-09-20T09:55:00+00:00,2026-09-20T10:00:00+00:00,CETUSUSDT,Bitget,0.02397,0.02397,0.02397,0.02397
Bitget_SHELLUSDT_2026-09-20T09:55:00+00:00,2026-09-20T09:55:00+00:00,2026-09-20T10:00:00+00:00,SHELLUSDT,Bitget,0.0237,0.02371,0.02358,0.02366
Bitget_TURBOUSDT_2026-09-20T09:55:00+00:00,2026-09-20T09:55:00+00:00,2026-09-20T10:00:00+00:00,TURBOUSDT,Bitget,0.000947,0.000947,0.000942,0.000942
Bitget_CTRUSDT_2026-09-20T09:55:00+00:00,2026-09-20T09:55:00+00:00,2026-09-20T10:00:00+00:00,CTRUSDT,Bitget,0.01113,0.01113,0.01113,0.01113
Bitget_SIRENUSDT_2026-09-20T09:55:00+00:00,2026-09-20T09:55:00+00:00,2026-09-20T10:00:00+00:00,SIRENUSDT,Bitget,0.02355,0.02355,0.02348,0.02354
Bitget_XVGUSDT_2026-09-20T09:55:00+00:00,2026-09-20T09:55:00+00:00,2026-09-20T10:00:00+00:00,XVGUSDT,Bitget,0.003034,0.003034,0.003034,0.003034
Bitget_MANTRAUSDT_2026-09-20T09:55:00+00:00,2026-09-20T09:55:00+00:00,2026-09-20T10:00:00+00:00,MANTRAUSDT,Bitget,0.004261,0.004261,0.00426,0.00426
Bitget_GRIFFAINUSDT_2026-09-20T09:55:00+00:00,2026-09-20T09:55:00+00:00,2026-09-20T10:00:00+00:00,GRIFFAINUSDT,Bitget,0.01373,0.01373,0.01373,0.01373
Bitget_PYTHUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,PYTHUSDT,Bitget,0.05817,0.05817,0.05807,0.05807
Bitget_DASHUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,DASHUSDT,Bitget,56.05,56.06,55.78,55.92
Bitget_EGLDUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,EGLDUSDT,Bitget,3.616,3.616,3.603,3.614
Bitget_MONUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,MONUSDT,Bitget,0.02344,0.02344,0.02338,0.02338
Bitget_KATUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,KATUSDT,Bitget,0.004538,0.004538,0.004521,0.004521
Bitget_TRBUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,TRBUSDT,Bitget,17.662,17.662,17.662,17.662
Bitget_OUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,OUSDT,Bitget,0.5319,0.5319,0.5319,0.5319
Bitget_DOGSUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,DOGSUSDT,Bitget,0.00004595,0.00004595,0.00004595,0.00004595
Bitget_REZUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,REZUSDT,Bitget,0.003506,0.003515,0.003496,0.003496
Bitget_LAUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,LAUSDT,Bitget,0.06829,0.0684,0.06826,0.06834
Bitget_SPXUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,SPXUSDT,Bitget,0.4533,0.4533,0.4533,0.4533
Bitget_UBUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,UBUSDT,Bitget,0.15554,0.15745,0.15522,0.15709
Bitget_CCUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,CCUSDT,Bitget,0.10403,0.10403,0.1035,0.1035
Bitget_EVAAUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,EVAAUSDT,Bitget,0.8035,0.8133,0.7909,0.802
Bitget_STABLEUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,STABLEUSDT,Bitget,0.02323,0.02323,0.02315,0.02315
Bitget_DOGEUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,DOGEUSDT,Bitget,0.08491,0.08502,0.08484,0.08485
Bitget_ZROUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,ZROUSDT,Bitget,1.0671,1.0675,1.0632,1.0632
Bitget_CVXUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,CVXUSDT,Bitget,1.901,1.902,1.901,1.902
Bitget_BSBUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,BSBUSDT,Bitget,0.09745,0.09745,0.09745,0.09745
Bitget_CVCUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,CVCUSDT,Bitget,0.02645,0.02645,0.02645,0.02645
Bitget_VIRTUALUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,VIRTUALUSDT,Bitget,0.6432,0.6438,0.6423,0.6423
Bitget_ZHIPUHKDUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,ZHIPUHKDUSDT,Bitget,729.36,729.36,729.36,729.36
Bitget_FETUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,FETUSDT,Bitget,0.1693,0.1697,0.1691,0.1692
Bitget_TUTUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,TUTUSDT,Bitget,0.02058,0.02062,0.02054,0.02056
Bitget_COTIUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,COTIUSDT,Bitget,0.01826,0.01829,0.01821,0.01821
Bitget_BIOUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,BIOUSDT,Bitget,0.02687,0.02687,0.02678,0.02678
Bitget_STGUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,STGUSDT,Bitget,0.1341,0.1341,0.1322,0.1327
Bitget_PUMPUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,PUMPUSDT,Bitget,0.003962,0.003972,0.003949,0.00395
Bitget_RIVERUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,RIVERUSDT,Bitget,1.188,1.193,1.186,1.187
Bitget_SQDUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,SQDUSDT,Bitget,0.02786,0.02786,0.02782,0.02782
Bitget_ANTHROPICUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,ANTHROPICUSDT,Bitget,2081.39,2081.39,2081.09,2081.18
Bitget_SHIBUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,SHIBUSDT,Bitget,0.000005364,0.000005372,0.000005363,0.000005363
Bitget_TRXUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,TRXUSDT,Bitget,0.34174,0.34215,0.34174,0.34215
Bitget_DRIFTUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,DRIFTUSDT,Bitget,0.01447,0.01458,0.01446,0.01457
Bitget_AAVEUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,AAVEUSDT,Bitget,135.97,136.14,135.87,135.87
Bitget_PRLUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,PRLUSDT,Bitget,0.1128,0.1128,0.1128,0.1128
Bitget_PEOPLEUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,PEOPLEUSDT,Bitget,0.008612,0.008612,0.008572,0.008572
Bitget_WIFUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,WIFUSDT,Bitget,0.1984,0.1985,0.1978,0.1978
Bitget_BOMEUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,BOMEUSDT,Bitget,0.0009069,0.0009089,0.0009069,0.0009089
Bitget_VTHOUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,VTHOUSDT,Bitget,0.0006821,0.0006821,0.0006802,0.0006812
Bitget_BREVUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,BREVUSDT,Bitget,0.08078,0.08078,0.08078,0.08078
Bitget_ETHFIUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,ETHFIUSDT,Bitget,0.7013,0.7019,0.6998,0.6998
Bitget_ARPAUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,ARPAUSDT,Bitget,0.01012,0.01012,0.01008,0.01008
Bitget_CHIPUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,CHIPUSDT,Bitget,0.04151,0.04171,0.04151,0.04171
Bitget_LSKUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,LSKUSDT,Bitget,0.3719,0.3738,0.3675,0.3724
Bitget_GOOGLUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,GOOGLUSDT,Bitget,350.02,350.02,350.02,350.02
Bitget_KMNOUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,KMNOUSDT,Bitget,0.02619,0.02625,0.02619,0.02623
Bitget_RENDERUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,RENDERUSDT,Bitget,1.5175,1.5227,1.5175,1.5213
Bitget_AKEUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,AKEUSDT,Bitget,0.0876531,0.0887888,0.085486,0.0884613
Bitget_ZECUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,ZECUSDT,Bitget,1441.74,1443.79,1440.2,1441.41
Bitget_0GUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,0GUSDT,Bitget,0.2141,0.2152,0.2141,0.2141
Bitget_ZHIPUUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,ZHIPUUSDT,Bitget,93.15,93.15,93.15,93.15
Bitget_SEIUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,SEIUSDT,Bitget,0.04779,0.04784,0.04778,0.0478
Bitget_GALAUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,GALAUSDT,Bitget,0.001846,0.001849,0.001845,0.001845
Bitget_XPINUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,XPINUSDT,Bitget,0.0008204,0.000828,0.0008204,0.0008239
Bitget_FUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,FUSDT,Bitget,0.003666,0.003677,0.003658,0.003658
Bitget_ORDIUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,ORDIUSDT,Bitget,4.45,4.456,4.45,4.456
Bitget_ACEUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,ACEUSDT,Bitget,0.1524,0.1525,0.1523,0.1523
Bitget_ASTERUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,ASTERUSDT,Bitget,0.7344,0.7355,0.7344,0.7349
Bitget_PENGUUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,PENGUUSDT,Bitget,0.007674,0.007687,0.007669,0.007669
Bitget_牛来USDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,牛来USDT,Bitget,0.10147,0.10206,0.10124,0.10141
Bitget_DYDXUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,DYDXUSDT,Bitget,0.1271,0.128,0.1271,0.1274
Bitget_GPROUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,GPROUSDT,Bitget,1.2893,1.2893,1.2879,1.2893
Bitget_XMRUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,XMRUSDT,Bitget,525.07,526.01,525.07,525.97
Bitget_PROMUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,PROMUSDT,Bitget,4.9888,4.9888,4.973,4.973
Bitget_CPUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,CPUSDT,Bitget,0.013246,0.013246,0.013202,0.013235
Bitget_MSTRUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,MSTRUSDT,Bitget,152.6,152.82,152.6,152.79
Bitget_VETUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,VETUSDT,Bitget,0.008244,0.008259,0.008224,0.008241
Bitget_MSTUUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,MSTUUSDT,Bitget,40.204,40.6591,40.0621,40.1361
Bitget_ENSUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,ENSUSDT,Bitget,6.155,6.164,6.155,6.155
Bitget_TRUMPUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,TRUMPUSDT,Bitget,2.016,2.019,2.014,2.014
Bitget_XLMUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,XLMUSDT,Bitget,0.18991,0.19027,0.18991,0.18997
Bitget_THETAUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,THETAUSDT,Bitget,0.211,0.2114,0.211,0.2113
Bitget_MOODENGUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,MOODENGUSDT,Bitget,0.04304,0.04312,0.04299,0.04299
Bitget_QQQUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,QQQUSDT,Bitget,720.01,720.29,720.01,720.2
Bitget_HUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,HUSDT,Bitget,0.07249,0.07309,0.07249,0.07309
Bitget_LINKUSDT_2026-09-20T10:00:00+00:00,2026-09-20T10:00:00+00:00,2026-09-20T10:05:00+00:00,LINKUSDT,Bitget,11.995,12.016,11.995,11.996
